event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
episode,1273.0059066890008,2903565,700,0.010000000000000009,100000,2901185,1.6265841579139233,2000,2000,0.0,789.0923147408299,327.3,337.92,1024
env_step,1314.062010349,2910000,717,0.010000000000000009,100000,2907620,1.6635110373347997,2000,2000,,,,,
env_step,1379.4049092690002,2920000,745,0.010000000000000009,100000,2917620,1.6547805760204792,2000,2000,,,,,
episode,1389.1966445220005,2921516,750,0.010000000000000009,100000,2919136,1.582132263928652,2000,2000,0.0,870.0700967090465,359.02,375.04,1024
env_step,1444.6394318849998,2930000,776,0.010000000000000009,100000,2927620,1.6113808656334876,2000,2000,,,,,
episode,1497.6910351679999,2938116,800,0.010000000000000009,100000,2935736,1.5794509616196155,2000,2000,0.0,801.1522607911218,332.0,345.6,1024
env_step,1509.865898,2940000,805,0.010000000000000009,100000,2937620,1.543854538500309,2000,2000,,,,,
env_step,1574.926515999001,2950000,836,0.010000000000000009,100000,2947620,1.5798654227107762,2000,2000,,,,,
episode,1603.5104119240004,2954384,850,0.010000000000000009,100000,2952004,1.5505242272913455,2000,2000,0.0,783.7521089123577,325.36,337.92,1024
env_step,1639.9915990730005,2960000,865,0.010000000000000009,100000,2957620,1.5768908405900002,2000,2000,,,,,
env_step,1705.327666219,2970000,895,0.010000000000000009,100000,2967620,1.491332811743021,2000,2000,,,,,
episode,1716.4393975540006,2971694,900,0.010000000000000009,100000,2969314,1.5135551432967187,2000,2000,0.0,834.5135100553038,346.2,348.16,512
env_step,1770.7141296989994,2980000,928,0.010000000000000009,100000,2977620,1.4890625506937505,2000,2000,,,,,
episode,1821.5998504519994,2987780,950,0.010000000000000009,100000,2985400,1.424155788615346,2000,2000,0.0,775.8208227890307,321.72,318.72,1024
env_step,1836.170799847001,2990000,957,0.010000000000000009,100000,2987620,1.3960812846273183,2000,2000,,,,,
env_step,1902.1874132150006,3000000,984,0.010000000000000009,100000,2997620,1.4274495495706796,2000,2000,,,,,
episode,1940.1417434650011,3005804,1000,0.010000000000000009,100000,3003424,1.4176305036991834,2000,2000,0.0,874.6240804983722,360.48,376.32,1024
env_step,1967.021254358,3010000,1012,0.010000000000000009,100000,3007620,1.424395161524415,2000,2000,,,,,
env_step,2032.0112209990002,3020000,1041,0.010000000000000009,100000,3017620,1.3380647623687982,2000,2000,,,,,
episode,2050.3446278209994,3022815,1050,0.010000000000000009,100000,3020435,1.3441737007200718,2000,2000,0.0,821.7799320340786,340.22,353.28,1024
env_step,2096.9448239209996,3030000,1074,0.010000000000000009,100000,3027620,1.342061046987772,2000,2000,,,,,
episode,2154.671840551,3038884,1100,0.010000000000000009,100000,3036504,1.3453909955322743,2000,2000,0.0,773.7426004699827,321.38,324.48,1024
