event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
env_step,2428.7614388340153,350000,2849,0.3350000000000001,100000,348001,2.5074497423768043,2000,2000,,,,,
episode,2428.7699695001356,350001,2850,0.33499809999999997,100000,348002,2.5074577662944795,2000,2000,0.0,239.6172979513409,115.92,100.48,256
episode,2468.2636035841424,356036,2900,0.32353160000000003,100000,354037,2.4478931964039803,2000,2000,0.0,252.08334549683968,120.7,107.84,256
env_step,2494.472978542093,360000,2934,0.31600000000000006,100000,358001,2.445140103444457,2000,2000,,,,,
episode,2506.9057219999377,361917,2950,0.31235770000000007,100000,359918,2.5132800922095777,2000,2000,0.0,244.02846969175025,117.62,106.24,256
episode,2546.407692917157,368018,3000,0.30076579999999997,100000,366019,2.4818956632465126,2000,2000,0.0,254.22053292159603,122.02,107.84,256
env_step,2560.4469147089403,370000,3015,0.29700000000000004,100000,368001,2.449791054606438,2000,2000,,,,,
episode,2594.7866661669686,374902,3050,0.2876862,100000,372903,2.406383525520563,2000,2000,0.0,294.56683369957153,137.68,132.48,256
env_step,2629.750012042001,380000,3090,0.278,100000,378001,2.3984699608832596,2000,2000,,,,,
episode,2639.088072499959,381362,3100,0.2754122000000001,100000,379363,2.3921760116368533,2000,2000,0.0,273.44519308566146,129.2,112.96,256
episode,2683.7891337920446,387884,3150,0.26302040000000004,100000,385885,2.406967199534178,2000,2000,0.0,274.75933195298245,130.44,119.68,256
env_step,2697.51273149997,390000,3165,0.259,100000,388001,2.3627002543359996,2000,2000,,,,,
episode,2724.13117454201,394018,3200,0.2513658000000001,100000,392019,2.381605578586459,2000,2000,0.0,256.7129061316571,122.68,116.48,256
env_step,2765.386056791991,400000,3247,0.24,100000,398001,2.551654325798154,2000,2000,,,,,
episode,2767.251609375002,400273,3250,0.2394813,100000,398274,2.5540614451617003,2000,2000,0.0,262.6811023744062,125.1,114.56,256
episode,2807.06756841694,406489,3300,0.2276709,100000,404490,2.477430063188076,2000,2000,0.0,259.68996072489847,124.32,110.72,256
env_step,2828.897932708962,410000,3328,0.22100000000000009,100000,408001,2.413643941611052,2000,2000,,,,,
episode,2845.6772676249966,412738,3350,0.21579780000000004,100000,410739,2.3510700053870677,2000,2000,0.0,262.7200892294631,124.98,115.84,256
episode,2884.932702459162,419128,3400,0.20365680000000008,100000,417129,2.2677247153967617,2000,2000,0.0,268.982513061591,127.8,111.36,256
env_step,2890.1690431670286,420000,3406,0.20200000000000007,100000,418001,2.2803745677173137,2000,2000,,,,,
episode,2922.795345959021,425074,3450,0.19235940000000007,100000,423075,2.3050030998438595,2000,2000,0.0,247.81308986424196,118.92,100.48,256
env_step,2955.5657674169634,430000,3489,0.18300000000000005,100000,428001,2.3869568361788986,2000,2000,,,,,
episode,2964.4517901670188,431356,3500,0.18042360000000002,100000,429357,2.457814415678382,2000,2000,0.0,264.2598243002049,125.64,113.28,256
episode,3004.602615167154,437782,3550,0.16821419999999998,100000,435783,2.3906857734918594,2000,2000,0.0,271.9292446269653,128.52,121.6,256
env_step,3019.8680450001266,440000,3569,0.16400000000000003,100000,438001,2.4332359812706708,2000,2000,,,,,
episode,3043.4892013340723,443875,3600,0.15663749999999999,100000,441876,2.5560602057874204,2000,2000,0.0,253.6801862890062,121.86,114.56,256
episode,3081.226245084079,449773,3650,0.14543130000000004,100000,447774,2.4569786792248487,2000,2000,0.0,246.05749465831119,117.96,104.0,256
env_step,3083.0495829170104,450000,3651,0.14500000000000002,100000,448001,2.4389043892472984,2000,2000,,,,,
episode,3122.2227954170667,455884,3700,0.13382040000000006,100000,453885,2.486171388864517,2000,2000,0.0,257.4611832531846,122.22,106.24,256
env_step,3149.9655351249967,460000,3733,0.126,100000,458001,2.5102470669597388,2000,2000,,,,,
episode,3164.219847084023,462251,3750,0.12172309999999997,100000,460252,2.491139962822199,2000,2000,0.0,269.19631947066335,127.34,109.44,256
episode,3208.502172834007,469066,3800,0.10877460000000005,100000,467067,2.4426453270614146,2000,2000,0.0,293.3601357315307,136.3,136.32,256
env_step,3214.422309084097,470000,3808,0.1070000000000001,100000,468001,2.4577063561677934,2000,2000,,,,,
episode,3250.9879257089924,475721,3850,0.0961301,100000,473722,2.357955101057887,2000,2000,0.0,284.2259815214661,133.1,117.12,256
env_step,3276.985380334081,480000,3882,0.08800000000000008,100000,478001,2.488977797091007,2000,2000,,,,,
episode,3292.1356824589893,482297,3900,0.08363570000000009,100000,480298,2.331828948542476,2000,2000,0.0,281.68670356183543,131.52,118.08,256
episode,3336.0515102921054,489233,3950,0.07045730000000006,100000,487234,2.427811156824231,2000,2000,0.0,298.1892553781117,138.72,124.16,256
env_step,3340.799549459014,490000,3955,0.06900000000000006,100000,488001,2.4483726088553666,2000,2000,,,,,
episode,3380.512777999975,496392,4000,0.056855199999999995,100000,494393,2.4685899336636066,2000,2000,0.0,309.37928364356526,143.18,136.32,512
