event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
episode,85802.64188091597,1751543,9700,0.050000000000000044,100000,1749544,5.308839123010635,2000,2000,0.0,574.8291475657018,248.78,254.72,1024
env_step,86209.38896925002,1760000,9734,0.050000000000000044,100000,1758001,5.783676727175712,2000,2000,,,,,
episode,86397.97128345794,1764101,9750,0.050000000000000044,100000,1762102,5.575678424954415,2000,2000,0.0,580.3239376143152,251.16,257.28,1024
env_step,86670.42921883287,1770000,9769,0.050000000000000044,100000,1768001,5.686283117294312,2000,2000,,,,,
episode,87020.98366391589,1777500,9800,0.050000000000000044,100000,1775501,5.510970032572747,2000,2000,0.0,625.1342515173199,267.98,276.48,512
env_step,87134.97373716603,1780000,9808,0.050000000000000044,100000,1778001,5.486045619010925,2000,2000,,,,,
env_step,87590.99944687495,1790000,9846,0.050000000000000044,100000,1788001,5.61099550485611,2000,2000,,,,,
episode,87633.44324645796,1790962,9850,0.050000000000000044,100000,1788963,5.602871126055717,2000,2000,0.0,630.6876577647568,269.24,298.88,512
env_step,88045.0829809159,1800000,9888,0.050000000000000044,100000,1798001,5.499625840067863,2000,2000,,,,,
greedy_eval,88045.08473658282,1800000,9888,0.050000000000000044,100000,1798001,5.499625840067863,2000,2000,0.0,,381.076,398.272,
episode,88240.32641704101,1802384,9900,0.050000000000000044,100000,1800385,5.540290028095245,2000,2000,0.0,524.5225760673374,228.44,238.08,512
env_step,88606.98546108301,1810000,9936,0.050000000000000044,100000,1808001,5.360337858557701,2000,2000,,,,,
episode,88783.89750979096,1813778,9950,0.050000000000000044,100000,1811779,5.524747929215431,2000,2000,0.0,523.9360185105119,227.88,221.44,512
env_step,89070.02663808293,1820000,9977,0.050000000000000044,100000,1818001,5.284959314346313,2000,2000,,,,,
episode,89303.236514583,1824895,10000,0.050000000000000044,100000,1822896,5.176750510692597,2000,2000,0.0,511.47689835820654,222.34,234.88,512
env_step,89544.02670966601,1830000,10021,0.050000000000000044,100000,1828001,5.375574021458625,2000,2000,,,,,
episode,89821.92709987494,1836070,10050,0.050000000000000044,100000,1834071,5.513018370270729,2000,2000,0.0,511.2337657984936,223.5,229.12,512
env_step,90003.57547062496,1840000,10067,0.050000000000000044,100000,1838001,5.670777386426925,2000,2000,,,,,
episode,90369.84999766597,1847854,10100,0.050000000000000044,100000,1845855,5.842814925312996,2000,2000,0.0,546.4384362168839,235.68,248.96,512
env_step,90470.40632087481,1850000,10108,0.050000000000000044,100000,1848001,6.079285158514977,2000,2000,,,,,
greedy_eval,90470.408710666,1850000,10108,0.050000000000000044,100000,1848001,6.079285158514977,2000,2000,0.0,,341.77,347.136,
episode,90953.35307654087,1858849,10150,0.050000000000000044,100000,1856850,5.6382040594816205,2000,2000,0.0,506.01560536631536,219.9,229.12,512
env_step,91007.54632616602,1860000,10155,0.050000000000000044,100000,1858001,5.63219811630249,2000,2000,,,,,
env_step,91437.930103875,1870000,10197,0.050000000000000044,100000,1868001,5.519963742494583,2000,2000,,,,,
episode,91455.55744708283,1870396,10200,0.050000000000000044,100000,1868397,5.480676398873329,2000,2000,0.0,529.9845094510296,230.94,238.08,512
env_step,91841.10527995788,1880000,10238,0.050000000000000044,100000,1878001,5.304197521328926,2000,2000,,,,,
episode,91935.41049120785,1882372,10250,0.050000000000000044,100000,1880373,5.422858759045601,2000,2000,0.0,552.7760469340502,239.52,257.92,512
env_step,92249.29936212488,1890000,10278,0.050000000000000044,100000,1888001,5.554359792292118,2000,2000,,,,,
episode,92410.51677120803,1893984,10300,0.050000000000000044,100000,1891985,5.561422153830528,2000,2000,0.0,534.0105275334715,232.24,241.92,512
env_step,92658.56768183294,1900000,10323,0.050000000000000044,100000,1898001,5.706094626903534,2000,2000,,,,,
greedy_eval,92658.56857729098,1900000,10323,0.050000000000000044,100000,1898001,5.706094626903534,2000,2000,0.0,,375.256,397.44,
episode,92973.97208104096,1906189,10350,0.050000000000000044,100000,1904190,5.828684275031089,2000,2000,0.0,567.6356890348019,244.1,254.72,512
env_step,93141.25867491588,1910000,10369,0.050000000000000044,100000,1908001,5.970411483764648,2000,2000,,,,,
episode,93500.31412141584,1918214,10400,0.050000000000000044,100000,1916215,5.743450390815735,2000,2000,0.0,556.4021240586081,240.5,249.6,512
env_step,93578.33468433283,1920000,10406,0.050000000000000044,100000,1918001,5.645809298872948,2000,2000,,,,,
env_step,94004.4370755828,1930000,10440,0.050000000000000044,100000,1928001,6.151163232088089,2000,2000,,,,,
episode,94111.09576854086,1932824,10450,0.050000000000000044,100000,1930825,5.943150181651116,2000,2000,0.0,687.7597741800064,292.2,312.32,512
env_step,94410.04930795799,1940000,10481,0.050000000000000044,100000,1938001,6.077947685480118,2000,2000,,,,,
episode,94643.15950545785,1944398,10500,0.050000000000000044,100000,1942399,6.050480482101441,2000,2000,0.0,531.9877340011059,231.48,241.92,512
env_step,94903.68165120785,1950000,10522,0.050000000000000044,100000,1948001,5.978471536040306,2000,2000,,,,,
greedy_eval,94903.68696791586,1950000,10522,0.050000000000000044,100000,1948001,5.978471536040306,2000,2000,0.0,,358.42,379.968,
episode,95300.09861354087,1956713,10550,0.050000000000000044,100000,1954714,5.681417673945427,2000,2000,0.0,571.3083977023997,246.3,259.84,512
env_step,95449.34773679101,1960000,10564,0.050000000000000044,100000,1958001,5.708151321291924,2000,2000,,,,,
episode,95853.86160012498,1968888,10600,0.050000000000000044,100000,1966889,5.38868662571907,2000,2000,0.0,566.0222261762727,243.5,262.4,512
env_step,95904.46559304092,1970000,10605,0.050000000000000044,100000,1968001,5.3991208412647245,2000,2000,,,,,
env_step,96362.31918345788,1980000,10647,0.050000000000000044,100000,1978001,5.410362407922745,2000,2000,,,,,
episode,96386.23130849982,1980523,10650,0.050000000000000044,100000,1978524,5.3915233443975445,2000,2000,0.0,534.7725780159536,232.7,240.64,512
env_step,96817.11749841599,1990000,10689,0.050000000000000044,100000,1988001,5.7981281914711,2000,2000,,,,,
episode,96936.64729641587,1992627,10700,0.050000000000000044,100000,1990628,5.76492514872551,2000,2000,0.0,559.3702727268684,242.08,244.48,512
env_step,97275.91649237485,2000000,10730,0.050000000000000044,100000,1998001,5.922056938767433,2000,2000,,,,,
greedy_eval,97275.9216349579,2000000,10730,0.050000000000000044,100000,1998001,5.922056938767433,2000,2000,0.0,,382.416,399.104,
